GTIN,상품명(국문),카테고리,보정이미지 1000 JPG,썸네일 250 PNG,원재료 전체텍스트
8801111183062,콘치 크림치즈,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F19474117-0c67-45ce-b772-e53a6b2b561b%2F19474117-0c67-45ce-b772-e53a6b2b561b_front_angle_1000.jpg?alt=media&token=ff971ea2-e7c3-46cf-a094-a05a483333d2,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F19474117-0c67-45ce-b772-e53a6b2b561b%2F19474117-0c67-45ce-b772-e53a6b2b561b_front_angle_250.png?alt=media&token=33e0bf76-8285-4630-b8ff-1db7a3d96096,"옥분(옥수수:호주산), 설탕, 가공유지[팜핵경화에스테르화유(말레이시아산), 팜핵에스테르화유(말레이시아산)], 혼합식용유[팜올레인유(말레이시아산)59.98%, 해바라기유{외국산(우크라이나·말레이시아·스페인)}40%, 토코페롤(혼합형)], 탈지밀(유청, 유당, 기타가공품1, 기타가공품2, 기타설탕), 기타가공품3, 유청단백분말, 기타가공품4{치즈분말(치즈 : 미국산)}, 쌀가루, 가공치즈{크림치즈분말(덴마크산)}, 유화제1, 유화제2, 유화제3, 정제소금, 결정셀룰로오스, 옥배유, 합성향료(치즈향, 밀크향)"
8801111187893,마이쮸 포도,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F461d469c-b3ca-4737-fc7f-d46a05a5c1f3%2F461d469c-b3ca-4737-fc7f-d46a05a5c1f3_front_angle_1000.jpg?alt=media&token=fe90e6d5-55fc-4471-a7c6-46dc47cc37ad,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F461d469c-b3ca-4737-fc7f-d46a05a5c1f3%2F461d469c-b3ca-4737-fc7f-d46a05a5c1f3_front_angle_250.png?alt=media&token=7e36b1cb-b45f-4d80-8b2f-499ebb5d0115,"설탕, 물엿, 올리고당, 폰단트(설탕, 물엿), 식물성유지(팜핵경화유), 젤라틴, 말티톨시럽, 포도농축과즙, 구연산, 유화제, 혼합제제(비타민C, 비타민D), 합성향료(포도향), L-주석산, 베리류색소, 정제소금, 혼합요구르트베이스"
8801111187930,마이쮸 복숭아,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F3bf492e8-5be2-4319-0315-ee135da8f9a5%2F3bf492e8-5be2-4319-0315-ee135da8f9a5_front_angle_1000.jpg?alt=media&token=2b4f1637-c781-44db-bbf7-5df901c74773,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F3bf492e8-5be2-4319-0315-ee135da8f9a5%2F3bf492e8-5be2-4319-0315-ee135da8f9a5_front_angle_250.png?alt=media&token=fd95ef95-b58f-49cc-90b9-21b63418ed0b,"설탕, 물엿, 올리고당, 폰단트(설탕, 물엿), 식물성유지(팜핵경화유), 젤라틴, 말티톨시럽, 복숭아농축과즙, 구연산, 유화제, 혼합요구르트베이스, DL-사과산, 혼합제제1(프로필렌글리콜, 글리세린, 주정, 정제수, 합성향료, 초산), 합성향료(복숭아향), 혼합제제2(비타민C, 비타민D), 치자황색소, 정제소금, 자주색고구마색소"
8801111187992,새콤달콤 딸기,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F654e31e1-014e-4dd2-b80d-2a381ef659fa%2F654e31e1-014e-4dd2-b80d-2a381ef659fa_front_angle_1000.jpg?alt=media&token=35f4c94c-c650-4c8c-8313-9ebee49c52f5,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F654e31e1-014e-4dd2-b80d-2a381ef659fa%2F654e31e1-014e-4dd2-b80d-2a381ef659fa_front_angle_250.png?alt=media&token=21371df9-07a8-45b7-9dd3-698859c72946,"물엿, 설탕, 폰단트(설탕, 물엿), 식물성유지(팜핵경화유), DL-사과산, 젤라틴, 유화제, 향료제제(프로필렌글리콜, 합성향료, 주정, 정제수, 젖산), 딸기농축과즙, 비타민C, 베리류색소, 정제소금"
8801111188036,새콤달콤 복숭아,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F7c8268fa-7b98-4300-8742-1f5adc527bd2%2F7c8268fa-7b98-4300-8742-1f5adc527bd2_front_angle_1000.jpg?alt=media&token=0c2e091b-5665-4572-8067-829914c5c5af,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F7c8268fa-7b98-4300-8742-1f5adc527bd2%2F7c8268fa-7b98-4300-8742-1f5adc527bd2_front_angle_250.png?alt=media&token=9f59a777-2a66-4a77-b41f-8497a1ab07f4,"백설탕,물엿,이소말토올리고당,폰단트 ( 백설탕 , 물엿 ),식물성유지 ( 팜핵경화유 , 레시틴 ),DL-사과산,말티톨시럽,젤라틴,유화제,합성착향료 ( 복숭아향 ),복숭아농축과즙 ( 고형분함량 68% ),비타민C,치자황색소,정제소금,자주색고구마색소"
8801111907934,새콤달콤 레모네이드,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F6d674fc7-3ac3-4971-6ae5-02905b9e1669%2F6d674fc7-3ac3-4971-6ae5-02905b9e1669_front_angle_1000.jpg?alt=media&token=2629ba4c-acbf-4cbe-94dd-4cee2380b0be,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F6d674fc7-3ac3-4971-6ae5-02905b9e1669%2F6d674fc7-3ac3-4971-6ae5-02905b9e1669_front_angle_250.png?alt=media&token=0947f4df-bb59-4582-94d0-4d2dc28cdbf4,"설탕, 물엿, 올리고당, 폰단트(설탕, 물엿), 식물성유지(팜핵경화유), DL-사과산, 말티톨시럽, 젤라틴, 유화제, 합성향료(레몬향), 레몬농축과즙, 비타민C, 치자황색소, 정제소금"
8801111932974,새콤달콤 블루베리소다향,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc21abe1d-e44d-4603-7f71-b2da884726b3%2Fc21abe1d-e44d-4603-7f71-b2da884726b3_front_angle_1000.jpg?alt=media&token=2e001e36-b3c8-435a-999a-d60a47d67920,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc21abe1d-e44d-4603-7f71-b2da884726b3%2Fc21abe1d-e44d-4603-7f71-b2da884726b3_front_angle_250.png?alt=media&token=31495243-8321-4cfd-b6ad-759849acb0e7,"설탕, 물엿, 올리고당, 폰단트(설탕, 물엿), 식물성유지(팜핵경화유), DL-사과산, 말티툴시럽, 젤라틴, 합성향료(버블껌향, 소다향), 유화제1, 유화제2, 블루베리농축과즙, 비타민C, 정제소금, 베리류색소"
8801111951876,마이쮸 애플망고,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fd2bf0b10-08c2-4430-b7be-ff7ce38d1e18%2Fd2bf0b10-08c2-4430-b7be-ff7ce38d1e18_front_angle_1000.jpg?alt=media&token=e1e66610-63a2-455d-99cf-c9aac04748b3,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fd2bf0b10-08c2-4430-b7be-ff7ce38d1e18%2Fd2bf0b10-08c2-4430-b7be-ff7ce38d1e18_front_angle_250.png?alt=media&token=37506750-bc4e-4876-9c50-693e0ae9e0dd,"설탕, 물엿, 올리고당, 폰단트(설탕, 물엿), 식물성유지(팜핵경화유), 젤라틴, 말티톨시럽, 애플망고혼합농축액, 향료2종(애플망고향), 구연산, 유화제2종, 혼합요구르트베이스, 혼합제제(비타민C, 비타민D), 치자황색소, 파프리카추출색소, 정제소금"
8801115114031,서울우유 나 100% 200ml,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F082bac8f-f0b8-4478-92fc-cca9eb2db51f%2F082bac8f-f0b8-4478-92fc-cca9eb2db51f_front_angle_1000.jpg?alt=media&token=6e9c71fb-589e-4c0f-aa55-49245bfe5fe4,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F082bac8f-f0b8-4478-92fc-cca9eb2db51f%2F082bac8f-f0b8-4478-92fc-cca9eb2db51f_front_angle_250.png?alt=media&token=4ef7edb8-780b-4ecd-b9e1-29719fc1bec6,"국산 원유100%(체세포수 기준 1급,세균수 기준1급A)	"
8801115114130,서울우유 나 100% 500ml,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1ffa2097-a083-45c1-919c-b787b8069551%2F1ffa2097-a083-45c1-919c-b787b8069551_front_angle_1000.jpg?alt=media&token=029ddfac-fe4c-43aa-80b1-1304c20c98aa,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1ffa2097-a083-45c1-919c-b787b8069551%2F1ffa2097-a083-45c1-919c-b787b8069551_front_angle_250.png?alt=media&token=42ebf57a-8457-42c8-b8f9-e3a057e93b61,"국선 원유 100%(체세포수 기준 1급, 세균수 기준 1급A)"
8801115114727,서울우유 나 100% 300ml,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb9b975c7-5430-4cd9-22ae-2759ed1e6190%2Fb9b975c7-5430-4cd9-22ae-2759ed1e6190_front_angle_1000.jpg?alt=media&token=fac05527-da93-4721-aa91-86d01577b143,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb9b975c7-5430-4cd9-22ae-2759ed1e6190%2Fb9b975c7-5430-4cd9-22ae-2759ed1e6190_front_angle_250.png?alt=media&token=d6824ade-f9ae-4e8c-a6a1-1eb4ad87ab0e,"국산 원유 100%(체세포수 기준 1급, 세균수 기준 1급A)"
8801115134213,서울우유 딸기,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa0fabf8d-46dc-422e-b86f-a3b237646533%2Fa0fabf8d-46dc-422e-b86f-a3b237646533_front_angle_1000.jpg?alt=media&token=034622b2-3e93-4731-903f-427f362feca7,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa0fabf8d-46dc-422e-b86f-a3b237646533%2Fa0fabf8d-46dc-422e-b86f-a3b237646533_front_angle_250.png?alt=media&token=907d278c-efee-4f11-ac34-d9e58f81bf29,"환원저지방우유(국산)75.7%,정제수,액상과당,백설탕,포도당,딸기농축과즙(딸기과즙1%,국산),합성착향료 ( 딸기향 )"
8801115134220,서울우유 초콜릿,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F5c9281df-3308-451e-b6f4-685dd4bee077%2F5c9281df-3308-451e-b6f4-685dd4bee077_front_angle_1000.jpg?alt=media&token=032b08c1-097d-432e-9050-c32389d68a41,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F5c9281df-3308-451e-b6f4-685dd4bee077%2F5c9281df-3308-451e-b6f4-685dd4bee077_front_angle_250.png?alt=media&token=8a7ea16f-15ef-49bf-ba30-4b083d4645bb,"환원유 ( 국산 ) 76.8%,정제수,기타과당,코코아분말(싱가포르산)1.1%,카라기난,합성향료 ( 초콜릿향 , 바닐라향 )"
8801115135708,"서울우유 커피",음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fabf9df73-f9df-4bfd-86fa-f6ea39274b6c%2Fabf9df73-f9df-4bfd-86fa-f6ea39274b6c_front_angle_1000.jpg?alt=media&token=dea41590-8852-4d6b-9678-2a8f06271bd9,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fabf9df73-f9df-4bfd-86fa-f6ea39274b6c%2Fabf9df73-f9df-4bfd-86fa-f6ea39274b6c_front_angle_250.png?alt=media&token=d54591d6-073f-4881-b2e2-0bb432dea4d3,"저지방우유(국산)75%,정제수,백설탕,액상과당,커피분말 [ 고형분 95%이상 ,외국산(베트남,페루,브라질 등)] 0.5264%,합성향료 ( 커피향 )"
8801115381754,맥심 에스프레소 티.오.피 마일드 에스프레소 라떼,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F916ae76b-1e65-47b2-ac11-4ce5af240e72%2F916ae76b-1e65-47b2-ac11-4ce5af240e72_front_angle_1000.jpg?alt=media&token=9c1bbcf4-c133-47de-82a1-8b13b4cff17c,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F916ae76b-1e65-47b2-ac11-4ce5af240e72%2F916ae76b-1e65-47b2-ac11-4ce5af240e72_front_angle_250.png?alt=media&token=44252d2b-ed61-49b6-a89c-42c59e674465,"원유 ( 우유 , 국내산 ) 45%,정제수,맥심 에스프레소 미디엄 로스팅 커피추출액 ( 고형분 5.0%이상 , 커피원두 : 콜롬비아산 40% , 과테말라산 30% ,케냐산30%)15.5%,백설탕,탄산칼륨,자당지방산에스테르,카제인나트륨,비타민C,합성향료 ( 커피향 )"
8801115381761,T.O.P 볼드 에스프레소 라떼,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F63385e05-d979-4773-021b-678e577ba411%2F63385e05-d979-4773-021b-678e577ba411_front_angle_1000.jpg?alt=media&token=63aeb41e-6006-45f0-8fb4-4dba573630f3,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F63385e05-d979-4773-021b-678e577ba411%2F63385e05-d979-4773-021b-678e577ba411_front_angle_250.png?alt=media&token=5a221aca-addf-4fc2-b48f-4b0244e14813,"원유(우유, 국내산) 40%, 정제수, 맥심 에스프레소 커피추출액(고형분 5.0%이상, 커피원두: 콜롬비아산 60%, 브라질산 30%) 14.4%, 설탕, 혼합분유(독일산), 유크림(국내산), 탄산칼륨, 유화제, 카제인나트륨, 비타민C"
8801115384212,트리플 에스프레소 라떼,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Faa8d79a9-b291-447c-8a8a-046da37b009c%2Faa8d79a9-b291-447c-8a8a-046da37b009c_front_angle_1000.jpg?alt=media&token=5055e17d-9ebf-4cc3-b54e-baf24faf6941,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Faa8d79a9-b291-447c-8a8a-046da37b009c%2Faa8d79a9-b291-447c-8a8a-046da37b009c_front_angle_250.png?alt=media&token=c4874187-81f0-4e83-bc9b-352662df9c93,"원유(우유, 국내산) 40%, 정제수, 맥심 에스프레소 커피추출액(고형분 5.0%이상, 커피원두: 콜롬비아산 60%, 브라질산 21%) 22%, 설탕, 탄산칼륨, 유화제, 카제인나트륨, 비타민C"
8801115384250,너티 카라멜 에스프레소 라떼,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff618bb73-3d94-4b65-8766-fddd71a42a8c%2Ff618bb73-3d94-4b65-8766-fddd71a42a8c_front_angle_1000.jpg?alt=media&token=7c74c621-031a-4137-badb-408bc722a8e2,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff618bb73-3d94-4b65-8766-fddd71a42a8c%2Ff618bb73-3d94-4b65-8766-fddd71a42a8c_front_angle_250.png?alt=media&token=7e6b2894-da66-41ce-9612-6d441cf0603d,"원유(우유, 국내산) 45%, 정제수, 맥심 에스프레소 커피추출액(고형분 5.0%이상, 커피원두:콜롬비아산 60%, 브라질산 21%) 14.5%, 설탕, 탄산칼륨, 유화제, 카라멜분말(독일산) 0.1%,  카제인나트륨, 피넛분말(아르헨티나산) 0.025%, 혼합제제1(합성향료, 천연향료), 혼합제제2(합성향료, 천연향료), 비타민C"
8801111180993,콘초 헤이즐넛 초코,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb889fd18-a1b1-4013-8ca9-f532fcd9b3c5%2Fb889fd18-a1b1-4013-8ca9-f532fcd9b3c5_front_angle_1000.jpg?alt=media&token=ab6c1277-5b30-47bd-9a02-5effb284599a,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb889fd18-a1b1-4013-8ca9-f532fcd9b3c5%2Fb889fd18-a1b1-4013-8ca9-f532fcd9b3c5_front_angle_250.png?alt=media&token=91d551c4-5ed6-4392-a734-14884a726c16,"가공초콜릿 [ 설탕 , 가공유지 ( 팜핵경화에스테르화유 ( 말레이시아산 ), 팜핵에스테르화유 ( 말레이시아산 )), 혼합분유 ( 네덜란드산 ), 헤이즐넛페이스트 ( 헤이즐넛 ( 터키산 )), 코코아분말 ( 네덜란드산 ), 기타코코아가공품 ( 영국산 ), 유화제 , 합성향료 ( 헤이즐넛향 )],옥분 ( 옥수수 : 호주산 ),혼합식용유 [ 팜올레인유 ( 말레이시아산 ) 59.98% , 해바라기유{ 외국산 ( 우크라이나 ㆍ 말레이시아 ㆍ 스페인 )} 40% , 토코페롤 ( 혼합형 )],쌀가루,결정셀룰로오스,정제소금,옥배유"
8801117268206,왕고래밥 볶음양념맛,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc3c587a1-2c8e-4e21-70cd-9787fa2e4b70%2Fc3c587a1-2c8e-4e21-70cd-9787fa2e4b70_front_angle_1000.jpg?alt=media&token=54bb2978-3a6c-491b-a6df-1686b4c40e0c,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc3c587a1-2c8e-4e21-70cd-9787fa2e4b70%2Fc3c587a1-2c8e-4e21-70cd-9787fa2e4b70_front_angle_250.png?alt=media&token=3cca8322-a740-4a70-8838-15d562ea8c97,"밀가루(밀 미국산), 알파옥수수분말[옥수수 외국산(인도, 호주, 브라질)], 변성전분, 식물성유지1(팜유 말레이시아산), 팜올레인유 말레이시아산), 볶음양념맛씨즈닝 4.5%[감미료 아스파탐(페닐알라닌함유)], 식물성유지2, 갈색설탕, 백설탕, 유단백혼합분말, 전분, 바베큐양념페이스트, 혼합치즈분말, 패각칼슘, 식염, 산도조절제, 유화제"
8801117332808,비틀즈,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F94515c8e-5254-4950-9344-e3a01c487699%2F94515c8e-5254-4950-9344-e3a01c487699_front_angle_1000.jpg?alt=media&token=29d9b91f-9f66-4933-9f0d-e01600b2d02b,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F94515c8e-5254-4950-9344-e3a01c487699%2F94515c8e-5254-4950-9344-e3a01c487699_front_angle_250.png?alt=media&token=6166bcbf-0dcf-4ff1-ab2e-a887e600af31,"백설탕, 물엿, 분당(백설탕, 옥수수전분), 식물성유지(경화유), 아라비아검, 산도조절제1, 산도조절제2, 젤라틴, 포도농축과즙, 사과농축과즙, 오렌지농축과즙, 레몬농축과즙, 합성향료(포도향, 사과향, 오렌지향, 레몬향), 유화제1, 유화제2, 피막제1, 파프리카추출색소, 홍화황색소, 치자황색소, 베리류색소, 치자청색소, 피막제2, 옥수수전분"
8801117344108,아이셔 츄잉캔디 청사과맛,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa4b0bc90-b129-4fbe-89e4-65d31187eb5d%2Fa4b0bc90-b129-4fbe-89e4-65d31187eb5d_front_angle_1000.jpg?alt=media&token=e1a3d403-e12f-497e-ba12-d7e8583a8318,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa4b0bc90-b129-4fbe-89e4-65d31187eb5d%2Fa4b0bc90-b129-4fbe-89e4-65d31187eb5d_front_angle_250.png?alt=media&token=64a8aed2-2f8e-4d4a-8151-be98dea6762a,"백설탕, 물엿, 식물성유지(경화유), 산도조절제, 가당연유, 젤라틴, 혼합제제(인산이전분, 분말설탕), 합성향료, 청사과농축과즙, 유화제 1, 유화제 2, 비타민 C, 유크림, 혼합제제그린칼라 WS-36(치차청색소, 홍화황색소, 프로필렌글리콜, 구연산나트륨, 주정, 물엿), 식염"
8801117352806,아이셔 츄잉캔디 소다맛,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F8274a306-ed9f-4888-bb1c-b58d33871cf1%2F8274a306-ed9f-4888-bb1c-b58d33871cf1_front_angle_1000.jpg?alt=media&token=845f5fd3-b364-4abd-9b5c-b98fc9b34dab,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F8274a306-ed9f-4888-bb1c-b58d33871cf1%2F8274a306-ed9f-4888-bb1c-b58d33871cf1_front_angle_250.png?alt=media&token=dfe9404f-ba60-494a-848a-0b6720beb4b7,"백설탕, 물엿, 식물성유지(경화유), 산도조절제, 가당연유, 젤라틴, 혼합제제(인산이전분, 분말설탕), 청사과농축과즙, 합성향료, 유화제2종, 비타민C, 유크림, 식염, 치자청색소"
8801117449803,핫브레이크,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F01e41feb-4d3b-4e97-b0a0-904f6573c657%2F01e41feb-4d3b-4e97-b0a0-904f6573c657_front_angle_1000.jpg?alt=media&token=076cc1d3-7a8a-43f5-a561-c65758d654e8,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F01e41feb-4d3b-4e97-b0a0-904f6573c657%2F01e41feb-4d3b-4e97-b0a0-904f6573c657_front_angle_250.png?alt=media&token=70330d13-4d49-498c-8d77-eb4f7074dc87,"코팅땅콩반태 [ 땅콩반태 ( 아르헨티나산 )],물엿,백설탕,유당 ( 미국산 ),식물성유지 ( 말레이시아산 )"
8801117674700,치킨팝 닭강정맛,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1cc6e0f0-7c53-4f18-afdd-00f70668cb1e%2F1cc6e0f0-7c53-4f18-afdd-00f70668cb1e_front_angle_1000.jpg?alt=media&token=1deece3f-d784-4102-973f-d5a421628ff7,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1cc6e0f0-7c53-4f18-afdd-00f70668cb1e%2F1cc6e0f0-7c53-4f18-afdd-00f70668cb1e_front_angle_250.png?alt=media&token=be01069f-5b25-4844-b23f-ace84b7b6177,"옥분(옥수수 호주산), 백설탕, 식물성유지(팜올레인유 말레이시아산, 해바라기유 외국산: 우크라이나산, 말레이시아산, 스페인산), 닭강정소스[토마토케첩(토마토페이스트(토마토 외국산(미국산, 칠레산, 중국산))), 아미노산농축액(탈지대두(대두 외국산(인도산, 미국산, 중국산))), 사과농축과즙액, 파인애플주스농축액, 발효식초],  미분, 물엿, 감자플레이크, 닭강정맛씨즈닝(드라이드치킨후레바(치킨스톡(닭뼈 국내산), 닭고기 국내산))< 치킨맛분말(치킨부용분말(치킨펫 인도네시아산), 치킨엑기스분말(닭고기 국내산)), 볶음참깨, 구운천일염, 효소제"
8801117694906,꼬북칩 초코츄러스맛,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F5d3317ae-d04f-42f5-93a9-a1591792f66a%2F5d3317ae-d04f-42f5-93a9-a1591792f66a_front_angle_1000.jpg?alt=media&token=00a1669e-850d-4ce8-9fc1-9bc2284da9c6,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F5d3317ae-d04f-42f5-93a9-a1591792f66a%2F5d3317ae-d04f-42f5-93a9-a1591792f66a_front_angle_250.png?alt=media&token=50b0c7e5-4012-4c0f-84e3-6ea6417ba57d,"밀가루(밀 미국산), 다이제초콜릿[백설탕, 식물성유지(말레이시아산), 코코아프리퍼레이션(프랑스산), 코코아매스, 초코크럼], 츄러스맛시즈닝[백설탕, 빵가루(밀 미국산, 캐나다산), 포도당, 코코아분말(네덜란드산), 가공소금], 식물성유지1, 백설탕, 코코아분말1, 빵가루, 식염, 코코아분말2, 곡류가공품, 식물성유지2, 언하이드로밀크팻"
8801117760106,포카칩 오리지널,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fce4024e9-c89f-4020-af34-8ea86ff6bc24%2Fce4024e9-c89f-4020-af34-8ea86ff6bc24_front_angle_1000.jpg?alt=media&token=dbe81e85-3427-4074-be03-602b1214f255,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fce4024e9-c89f-4020-af34-8ea86ff6bc24%2Fce4024e9-c89f-4020-af34-8ea86ff6bc24_front_angle_250.png?alt=media&token=f6e33dcf-917e-47ac-9816-71476610a79f,"생감자 91%(호주산),혼합식용유 ( 해바라기유 수입산,팜올레인유말레이시아산),조미가공염"
8801117760304,포카칩 어니언맛,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F9a0733cf-a416-4976-8e6d-ed48d296fd10%2F9a0733cf-a416-4976-8e6d-ed48d296fd10_front_angle_1000.jpg?alt=media&token=7eef5b7c-b74c-47dc-99c4-7163701f3f10,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F9a0733cf-a416-4976-8e6d-ed48d296fd10%2F9a0733cf-a416-4976-8e6d-ed48d296fd10_front_angle_250.png?alt=media&token=c461cdf6-2afe-4fab-86c9-95c4c161c6a3,"생감자 90%(국내산), 식물성유지[팜올레인유 말레이시아산, 고올레산해바라기유 외국산(스페인산, 아르헨티나산, 우크라이나산 등)], 양파맛시즈닝[양파분말(양파 국내산), 토스티드어니언 미국산, 아스파탐(감미료/페닐알라닌 함유)], 합성향료"
8801117784409,꼬북칩 콘스프맛,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F61511632-fa2e-474a-91dd-252336f68387%2F61511632-fa2e-474a-91dd-252336f68387_front_angle_1000.jpg?alt=media&token=9bf481da-8013-422b-b3f0-4996f687b770,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F61511632-fa2e-474a-91dd-252336f68387%2F61511632-fa2e-474a-91dd-252336f68387_front_angle_250.png?alt=media&token=bf998629-c0dc-435d-aa65-6cdd132b377c,"콘스낵믹스 네덜란드산(볶음옥수수가루, 정백당, 식염), 옥수수가루 네덜란드산, 식물성유지(팜올레인유 말레이시아산, 해바라기유 외국산 : 우크라이나산, 말레이시아산, 스페인산), 콘스프맛씨즈닝[백설탕, 로스트콘파우다(로스트콘베이스분말(콘그릿츠;옥수수 호주산, 브라질산, 우크라이나산)), 조제스위트콘파우더 뉴질랜드산, 혼합제제(덱스트린, 백설탕, 합성향료, 팜유), 정제소금, 수크랄로스(감미료)], 산도조절제, 천일염구운소금"
8801121043561,피크닉 사과,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F94d1ab43-4f73-4158-b70e-20fc6c3032a0%2F94d1ab43-4f73-4158-b70e-20fc6c3032a0_front_angle_1000.jpg?alt=media&token=af6aa2dc-4407-4db6-a4aa-20c37c5dfa2d,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F94d1ab43-4f73-4158-b70e-20fc6c3032a0%2F94d1ab43-4f73-4158-b70e-20fc6c3032a0_front_angle_250.png?alt=media&token=00925661-2427-43d0-8495-bc28023895e4,"정제수, 설탕, 사과과즙농축액(칠레산), 사과페이스트(칠레산), 펙틴, 구연산, 혼합탈지분유(네덜란드산), 구연산나트륨, 향료2종, 혼합제제(토마틴, 효소처리스테비아, 덱스트린)"
